Age_in_years,Age_in_months,Body_length,Weight,Owner_play_time_minutes,Sleep_time_hours,Breed_maine coon,Breed_nan,Breed_ragdoll,Gender_male,Gender_nan,Neutered_or_spayed_nan,Neutered_or_spayed_true,Fur_colour_dominant_brown/chocolate,Fur_colour_dominant_lilac,Fur_colour_dominant_nan,Fur_colour_dominant_red/cream,Fur_colour_dominant_seal,Fur_colour_dominant_white,Fur_pattern_colorpoint,Fur_pattern_dirty,Fur_pattern_mitted,Fur_pattern_nan,Fur_pattern_solid,Fur_pattern_tabby,Fur_pattern_tortie,Eye_colour_blue,Eye_colour_green,Eye_colour_nan,Eye_colour_yellow,Allowed_outdoor_nan,Allowed_outdoor_true,Preferred_food_dry,Preferred_food_nan,Preferred_food_wet,Country_france,Country_germany,Country_my country,Country_nan,Country_uk,Country_usa,Country_where i live,Country_with me
-1.7166300991771444,-1.726914528535753,-1.711421419560465,-1.567151212480567,2.143176902662438,0.019883301583053115,-0.5688650341299796,-0.34290113299620106,-0.8059694639746,-0.9135419112057267,-0.2529147778628351,-0.22965760608731267,-1.119295166803151,-0.3921188919620247,-0.07095947242679883,-0.11031946970293831,-0.38184998948033355,-0.6446726587031845,1.6935811330619999,-0.7124274490013944,-0.08989331499509892,-0.10060545457319174,-0.21981657747106437,1.2591633047302777,-0.3070801941090227,-0.19621814613865227,0.9415829490307701,-0.4156175589970315,-0.20166150310667885,-0.4864967196604686,-0.21219372754742588,-0.2991983466782894,-0.6400035310637054,-0.14660958536878183,0.6743963935452368,3.013437917198243,-0.2931944802761775,-0.03167031776097681,-0.268264101878365,-0.3392400313681768,-1.1683017204269652,-0.03167031776097681,-0.03167031776097681
-1.6865863348615668,-1.6956714725112678,-1.711421419560465,-1.3259498901971978,2.3294589570830193,0.019883301583053115,-0.5688650341299796,-0.34290113299620106,-0.8059694639746,1.0946405279645712,-0.2529147778628351,-0.22965760608731267,-1.119295166803151,-0.3921188919620247,-0.07095947242679883,-0.11031946970293831,-0.38184998948033355,-0.6446726587031845,1.6935811330619999,-0.7124274490013944,-0.08989331499509892,-0.10060545457319174,-0.21981657747106437,1.2591633047302777,-0.3070801941090227,-0.19621814613865227,0.9415829490307701,-0.4156175589970315,-0.20166150310667885,-0.4864967196604686,-0.21219372754742588,-0.2991983466782894,-0.6400035310637054,-0.14660958536878183,0.6743963935452368,3.013437917198243,-0.2931944802761775,-0.03167031776097681,-0.268264101878365,-0.3392400313681768,-1.1683017204269652,-0.03167031776097681,-0.03167031776097681
-1.6227433356909648,0.022696608835422783,-1.6356719705307796,-1.1812290968271761,1.677471766610985,-1.8881489080214569,-0.5688650341299796,-0.34290113299620106,-0.8059694639746,-0.9135419112057267,3.9539010272556565,-0.22965760608731267,-1.119295166803151,-0.3921188919620247,-0.07095947242679883,-0.11031946970293831,-0.38184998948033355,1.5511748272551025,-0.5904647734189133,-0.7124274490013944,-0.08989331499509892,-0.10060545457319174,-0.21981657747106437,1.2591633047302777,-0.3070801941090227,-0.19621814613865227,-1.0620413220411034,2.4060581136494816,-0.20166150310667885,-0.4864967196604686,-0.21219372754742588,-0.2991983466782894,-0.6400035310637054,-0.14660958536878183,0.6743963935452368,3.013437917198243,-0.2931944802761775,-0.03167031776097681,-0.268264101878365,-0.3392400313681768,-1.1683017204269652,-0.03167031776097681,-0.03167031776097681
-1.6227433356909648,0.022696608835422783,-1.5599225215010943,-1.0847485679138285,0.09407430403604503,-3.032968233784163,-0.5688650341299796,-0.34290113299620106,-0.8059694639746,-0.9135419112057267,3.9539010272556565,-0.22965760608731267,-1.119295166803151,-0.3921188919620247,-0.07095947242679883,-0.11031946970293831,-0.38184998948033355,-0.6446726587031845,1.6935811330619999,-0.7124274490013944,11.124297730643493,-0.10060545457319174,-0.21981657747106437,-0.7941781627873975,-0.3070801941090227,-0.19621814613865227,0.9415829490307701,-0.4156175589970315,-0.20166150310667885,-0.4864967196604686,-0.21219372754742588,-0.2991983466782894,-0.6400035310637054,-0.14660958536878183,0.6743963935452368,3.013437917198243,-0.2931944802761775,-0.03167031776097681,-0.268264101878365,-0.3392400313681768,-1.1683017204269652,-0.03167031776097681,-0.03167031776097681
-1.6227433356909648,0.022696608835422783,-1.5599225215010943,-1.0847485679138285,2.608882038713891,-2.269755349942359,-0.5688650341299796,-0.34290113299620106,-0.8059694639746,-0.9135419112057267,3.9539010272556565,4.354308211415448,-1.119295166803151,-0.3921188919620247,-0.07095947242679883,-0.11031946970293831,2.618829455412367,-0.6446726587031845,-0.5904647734189133,-0.7124274490013944,-0.08989331499509892,-0.10060545457319174,-0.21981657747106437,-0.7941781627873975,3.256478337528241,-0.19621814613865227,-1.0620413220411034,2.4060581136494816,-0.20166150310667885,-0.4864967196604686,-0.21219372754742588,-0.2991983466782894,-0.6400035310637054,-0.14660958536878183,0.6743963935452368,3.013437917198243,-0.2931944802761775,-0.03167031776097681,-0.268264101878365,-0.3392400313681768,-1.1683017204269652,-0.03167031776097681,-0.03167031776097681
-1.6227433356909648,-1.6331853604622972,-1.5599225215010943,-1.0847485679138285,0.6529204672977886,4.5991606046338775,-0.5688650341299796,2.9162924930057867,-0.8059694639746,-0.9135419112057267,-0.2529147778628351,-0.22965760608731267,-1.119295166803151,-0.3921188919620247,-0.07095947242679883,-0.11031946970293831,-0.38184998948033355,-0.6446726587031845,1.6935811330619999,-0.7124274490013944,-0.08989331499509892,-0.10060545457319174,-0.21981657747106437,1.2591633047302777,-0.3070801941090227,-0.19621814613865227,-1.0620413220411034,-0.4156175589970315,-0.20166150310667885,-0.4864967196604686,-0.21219372754742588,-0.2991983466782894,-0.6400035310637054,-0.14660958536878183,-1.482807455038566,3.013437917198243,-0.2931944802761775,-0.03167031776097681,-0.268264101878365,-0.3392400313681768,-1.1683017204269652,-0.03167031776097681,-0.03167031776097681
-1.5926995713753875,0.022696608835422783,-1.484173072471409,-1.0847485679138285,2.2363179298727287,-2.651361791863261,-0.5688650341299796,-0.34290113299620106,-0.8059694639746,-0.9135419112057267,3.9539010272556565,4.354308211415448,-1.119295166803151,-0.3921188919620247,-0.07095947242679883,-0.11031946970293831,-0.38184998948033355,-0.6446726587031845,1.6935811330619999,-0.7124274490013944,-0.08989331499509892,-0.10060545457319174,-0.21981657747106437,1.2591633047302777,-0.3070801941090227,-0.19621814613865227,-1.0620413220411034,-0.4156175589970315,-0.20166150310667885,-0.4864967196604686,-0.21219372754742588,-0.2991983466782894,-0.6400035310637054,-0.14660958536878183,0.6743963935452368,3.013437917198243,-0.2931944802761775,-0.03167031776097681,-0.268264101878365,-0.3392400313681768,-1.1683017204269652,-0.03167031776097681,-0.03167031776097681
0.0033754078896636995,-1.6019423044378118,-1.4084236234417238,-1.0847485679138285,2.9814461475550535,-1.8881489080214569,-0.5688650341299796,-0.34290113299620106,-0.8059694639746,-0.9135419112057267,3.9539010272556565,4.354308211415448,-1.119295166803151,-0.3921188919620247,-0.07095947242679883,-0.11031946970293831,2.618829455412367,-0.6446726587031845,-0.5904647734189133,-0.7124274490013944,-0.08989331499509892,-0.10060545457319174,4.5492474294011584,-0.7941781627873975,-0.3070801941090227,-0.19621814613865227,0.9415829490307701,-0.4156175589970315,-0.20166150310667885,-0.4864967196604686,-0.21219372754742588,-0.2991983466782894,-0.6400035310637054,-0.14660958536878183,0.6743963935452368,3.013437917198243,-0.2931944802761775,-0.03167031776097681,-0.268264101878365,-0.3392400313681768,-1.1683017204269652,-0.03167031776097681,-0.03167031776097681
0.0033754078896636995,-1.6019423044378118,-1.2569247253823532,-1.0847485679138285,-0.27848980480511737,-1.5065424661005549,-0.5688650341299796,-0.34290113299620106,-0.8059694639746,-0.9135419112057267,-0.2529147778628351,4.354308211415448,-1.119295166803151,-0.3921188919620247,-0.07095947242679883,-0.11031946970293831,-0.38184998948033355,-0.6446726587031845,-0.5904647734189133,-0.7124274490013944,-0.08989331499509892,-0.10060545457319174,4.5492474294011584,-0.7941781627873975,-0.3070801941090227,-0.19621814613865227,0.9415829490307701,-0.4156175589970315,-0.20166150310667885,-0.4864967196604686,-0.21219372754742588,-0.2991983466782894,-0.6400035310637054,-0.14660958536878183,0.6743963935452368,3.013437917198243,-0.2931944802761775,-0.03167031776097681,-0.268264101878365,-0.3392400313681768,-1.1683017204269652,-0.03167031776097681,-0.03167031776097681
-1.5589003365203629,-1.5706992484133266,-1.181175276352668,-1.0847485679138285,1.4911897121904039,0.7830961854248571,-0.5688650341299796,2.9162924930057867,-0.8059694639746,-0.9135419112057267,-0.2529147778628351,-0.22965760608731267,-1.119295166803151,-0.3921188919620247,-0.07095947242679883,-0.11031946970293831,-0.38184998948033355,-0.6446726587031845,-0.5904647734189133,-0.7124274490013944,-0.08989331499509892,-0.10060545457319174,-0.21981657747106437,1.2591633047302777,-0.3070801941090227,-0.19621814613865227,-1.0620413220411034,2.4060581136494816,-0.20166150310667885,-0.4864967196604686,-0.21219372754742588,-0.2991983466782894,-0.6400035310637054,-0.14660958536878183,0.6743963935452368,3.013437917198243,-0.2931944802761775,-0.03167031776097681,-0.268264101878365,-0.3392400313681768,-1.1683017204269652,-0.03167031776097681,-0.03167031776097681
